gene_id,REF
FUN_011170,
FUN_016813,
FUN_000204,
FUN_000195,
FUN_009576,
FUN_002301,
FUN_002090,
FUN_015579,
FUN_008919,
FUN_006499,
FUN_006708,
FUN_001168,
FUN_012319,
FUN_012088,
FUN_005561,
FUN_016481,796-807
FUN_016710,
FUN_007464,
FUN_011352,
FUN_000026,470-487
FUN_007945,420-422
FUN_002123,
FUN_005840,
FUN_009754,
FUN_015858,
FUN_008438,8406-8411
FUN_009857,4656-4658
FUN_005743,
FUN_016532,
FUN_007646,
FUN_009917,
FUN_005603,
FUN_005592,
FUN_007706,
FUN_007497,
FUN_016472,
FUN_015918,
FUN_008578,
FUN_007805,
FUN_000166,
FUN_011183,
FUN_011212,299-299
FUN_005900,
FUN_002063,
FUN_009614,368-377
FUN_009585,
FUN_011092,
FUN_011303,117-244
FUN_007914,
FUN_000077,
FUN_005811,"2069-2070,2551-2553"
FUN_002172,2688-2690
FUN_009705,
FUN_009494,866-880
FUN_009806,
FUN_005712,
FUN_005483,
FUN_016563,
FUN_007617,2117-2119
FUN_007586,
FUN_015809,
FUN_008469,
FUN_015949,
FUN_008529,
FUN_009946,
FUN_005652,
FUN_007757,
FUN_016423,
FUN_000137,
FUN_007854,
FUN_011243,
FUN_002032,
FUN_005951,
FUN_009645,
FUN_002023,
FUN_005940,
FUN_009654,
FUN_011252,
FUN_000126,
FUN_007845,
FUN_015958,
FUN_008538,
FUN_016432,
FUN_007746,
FUN_009957,
FUN_005643,
FUN_007606,
FUN_007597,716-979
FUN_016572,
FUN_009817,
FUN_005703,
FUN_005492,
FUN_015818,
FUN_008478,
FUN_005800,195-281
FUN_002163,
FUN_009714,
FUN_009485,
FUN_007905,
FUN_000066,630-638
FUN_011083,
FUN_011312,
FUN_005911,
FUN_002072,
FUN_009605,
FUN_009594,224-225
FUN_011192,
FUN_011203,
FUN_007814,
FUN_000177,1589-1591
FUN_016463,
FUN_007717,2381-2383
FUN_007486,
FUN_009906,
FUN_005612,
FUN_005583,599-718
FUN_015909,
FUN_008569,
FUN_015849,
FUN_008429,
FUN_007657,
FUN_016523,
FUN_009846,743-857
FUN_005752,
FUN_002132,
FUN_005851,"1192-1194,4643-4660"
FUN_009745,428-436
FUN_000037,
FUN_007954,
FUN_011343,245-250
FUN_012308,
FUN_012099,
FUN_001179,1176-1184
FUN_007475,
FUN_016490,312-391
FUN_016701,
FUN_005570,
FUN_009567,989-1016
FUN_002310,
FUN_002081,
FUN_000215,
FUN_000184,
FUN_011161,
FUN_016802,
FUN_006488,
FUN_006719,
FUN_015568,
FUN_008908,
FUN_006659,29-34
FUN_015428,
FUN_008848,
FUN_009427,188-199
FUN_002250,
FUN_011021,
FUN_000355,2842-2850
FUN_016641,
FUN_007535,
FUN_005430,
FUN_012248,
FUN_001039,85-99
FUN_007424,317-320
FUN_016750,
FUN_005521,580-582
FUN_012359,"176-184,530-541"
FUN_001128,"1-6,595-595,1203-1211,1466-1477"
FUN_006748,
FUN_015539,
FUN_008959,562-564
FUN_009536,167-175
FUN_002341,
FUN_000244,
FUN_016853,
FUN_011130,451-459
FUN_009476,
FUN_002201,
FUN_002190,
FUN_011070,
FUN_000304,
FUN_000095,
FUN_006599,
FUN_006608,279-280
FUN_015479,
FUN_008819,
FUN_012219,"54-54,372-374"
FUN_012188,
FUN_001068,1801-1806
FUN_016581,
FUN_016610,
FUN_007564,
FUN_005461,
FUN_007663,1-2
FUN_016517,
FUN_016686,
FUN_009872,
FUN_005766,
FUN_004898,1393-1395
FUN_002297,
FUN_005865,
FUN_002106,
FUN_009771,3493-3504
FUN_000392,
FUN_007960,
FUN_000003,
FUN_011377,
FUN_002046,1135-1222
FUN_005925,
FUN_009631,1004-1004
FUN_011237,310-399
FUN_000143,
FUN_007820,1730-1786
FUN_016457,
FUN_007723,
FUN_009932,
FUN_005626,
FUN_007632,
FUN_016546,
FUN_009823,
FUN_005737,
FUN_002157,
FUN_005834,
FUN_009720,
FUN_000052,
FUN_007931,
FUN_011326,2251-2286
FUN_002386,
FUN_005974,
FUN_002017,
FUN_009660,
FUN_011266,
FUN_000283,
FUN_007871,
FUN_016406,
FUN_016797,
FUN_007772,
FUN_009963,
FUN_005677,
FUN_004989,
FUN_004739,
FUN_009442,
FUN_002235,
FUN_011044,
FUN_000330,271-281
FUN_016624,
FUN_007550,
FUN_005455,744-749
FUN_003159,
FUN_010328,
FUN_003019,"285-314,479-485,857-865"
FUN_003388,
FUN_010268,
FUN_007781,
FUN_007410,"2826-2828,3628-3630"
FUN_016764,
FUN_005684,
FUN_005515,605-652
FUN_009990,116-118
FUN_009693,
FUN_009502,
FUN_005987,
FUN_002375,
FUN_007882,
FUN_000270,314-324
FUN_011104,
FUN_011295,
FUN_016867,
FUN_004679,"999-1040,4367-4367"
FUN_009782,
FUN_009413,
FUN_005896,
FUN_002264,
FUN_011015,1299-1334
FUN_011384,
FUN_007993,
FUN_000361,
FUN_004768,
FUN_003108,
FUN_003299,
FUN_010379,
FUN_016675,
FUN_007690,
FUN_007501,
FUN_005795,
FUN_005404,442-450
FUN_009881,
FUN_007441,
FUN_016735,
FUN_005544,
FUN_003048,
FUN_010239,
FUN_004628,
FUN_009553,345-348
FUN_002324,
FUN_000221,
FUN_011155,
FUN_015352,
FUN_003945,
FUN_004026,
FUN_001840,
FUN_006123,887-889
FUN_011858,
FUN_010437,"257-259,317-317"
FUN_001743,
FUN_008031,
FUN_012532,
FUN_003646,
FUN_001592,
FUN_001603,
FUN_010577,
FUN_008171,
FUN_003497,
FUN_003706,
FUN_012472,
FUN_004166,
FUN_003805,
FUN_006063,816-817
FUN_001900,392-499
FUN_015303,
FUN_004077,13-13
FUN_003914,
FUN_006172,
FUN_001811,2315-2363
FUN_010466,
FUN_001483,299-301
FUN_001712,
FUN_008060,
FUN_003586,
FUN_003617,
FUN_011809,
FUN_011949,
FUN_001652,
FUN_010526,
FUN_008120,
FUN_003757,
FUN_012423,
FUN_003854,
FUN_004137,
FUN_001951,"570-576,701-701"
FUN_006032,
FUN_005079,
FUN_016199,
FUN_016208,
FUN_001470,
FUN_010704,
FUN_010495,
FUN_003575,
FUN_008093,
FUN_008302,
FUN_004084,
FUN_004315,
FUN_006181,
FUN_006210,
FUN_010807,28-30
FUN_011468,"1-69,706-707"
FUN_002619,
FUN_002588,
FUN_011528,
FUN_002759,
FUN_004255,
FUN_010947,
FUN_006350,
FUN_010644,
FUN_001530,
FUN_003435,973-1034
FUN_008242,
FUN_005139,
FUN_001421,
FUN_010755,
FUN_003524,
FUN_008353,
FUN_005028,
FUN_016259,
FUN_011439,
FUN_002648,
FUN_004344,1936-1936
FUN_006241,
FUN_010856,
FUN_004195,
FUN_004204,
FUN_010916,
FUN_006090,
FUN_006301,139-140
FUN_011579,
FUN_002708,
FUN_002499,
FUN_005168,
FUN_016088,
FUN_016319,330-450
FUN_010615,
FUN_010584,"1-2,151-156"
FUN_001561,
FUN_012481,
FUN_003464,
FUN_008182,
FUN_008213,
FUN_001666,
FUN_010683,
FUN_010512,
FUN_008114,
FUN_008285,
FUN_003763,
FUN_012417,
FUN_000998,
FUN_009278,1-14
FUN_004103,
FUN_003860,430-457
FUN_004292,
FUN_015277,
FUN_006006,1656-1656
FUN_001965,
FUN_006397,
FUN_010980,
FUN_015337,
FUN_003920,
FUN_004043,
FUN_001825,
FUN_006146,
FUN_009338,
FUN_010452,
FUN_001726,
FUN_008054,
FUN_012557,
FUN_003623,
FUN_001637,
FUN_010543,
FUN_008145,
FUN_003732,
FUN_012446,
FUN_003831,
FUN_004152,
FUN_001934,
FUN_006057,
FUN_009229,3621-3743
FUN_009369,1035-1037
FUN_015366,499-580
FUN_004012,"535-567,1100-1100"
FUN_003971,
FUN_004383,
FUN_010891,361-362
FUN_006117,
FUN_001874,
FUN_006286,
FUN_010792,
FUN_010403,
FUN_001777,167-252
FUN_008005,
FUN_008394,1-3
FUN_012506,
FUN_003672,
FUN_000889,
FUN_000639,
FUN_004230,
FUN_010922,
FUN_006335,
FUN_010621,"1385-1387,1390-1392"
FUN_001555,1261-1272
FUN_003450,1917-1917
FUN_008227,
FUN_007059,
FUN_007288,
FUN_007119,
FUN_001415,
FUN_001784,
FUN_010761,
FUN_003510,
FUN_003681,
FUN_008367,
FUN_004370,786-809
FUN_003982,
FUN_015395,
FUN_006275,
FUN_001887,
FUN_010862,
FUN_000779,1491-1496
FUN_015284,
FUN_004261,1303-1305
FUN_003893,
FUN_010973,
FUN_006364,"1450-1452,1542-1555,1724-1741,1787-1844"
FUN_001996,
FUN_000668,
FUN_007399,
FUN_007008,
FUN_010670,2038-2038
FUN_001504,
FUN_001695,
FUN_003401,
FUN_003790,
FUN_008276,
FUN_001444,
FUN_010730,
FUN_003541,
FUN_008336,
FUN_007148,
FUN_000728,
FUN_004321,1482-1541
FUN_006224,
FUN_007158,
FUN_008326,
FUN_003551,"126-127,629-629,934-934,959-961"
FUN_001454,"693-698,761-766,916-921"
FUN_010720,
FUN_006234,
FUN_004331,
FUN_000738,
FUN_000678,
FUN_010963,
FUN_001986,925-927
FUN_006374,
FUN_015294,
FUN_003883,
FUN_004271,
FUN_008266,
FUN_003780,
FUN_003411,
FUN_010660,
FUN_001685,
FUN_001514,
FUN_007018,534-534
FUN_007389,
FUN_008377,
FUN_003691,
FUN_003500,1733-1744
FUN_001794,
FUN_001405,
FUN_010771,
FUN_007109,
FUN_007298,
FUN_000769,
FUN_001897,6162-6170
FUN_006265,
FUN_010872,3871-3873
FUN_003992,
FUN_004360,
FUN_015385,
FUN_010932,
FUN_006325,
FUN_004220,
FUN_000629,
FUN_007049,
FUN_008237,
FUN_003440,1184-1195
FUN_010631,
FUN_001545,
FUN_010881,
FUN_006296,
FUN_001864,"644-649,3077-3090,3138-3191,3499-3516,3604-3645,4028-4033,4043-4054,4173-4193"
FUN_006107,815-815
FUN_015376,
FUN_004393,
FUN_003961,
FUN_004002,
FUN_009379,
FUN_000899,
FUN_012516,
FUN_003662,
FUN_008384,
FUN_008015,
FUN_010413,
FUN_010782,
FUN_001767,
FUN_003722,
FUN_012456,
FUN_008155,
FUN_001627,
FUN_010553,
FUN_009239,
FUN_006047,"4724-4732,5269-5286"
FUN_001924,
FUN_004142,"312-317,366-368"
FUN_003821,
FUN_009328,405-405
FUN_006156,1929-1930
FUN_001835,2175-2177
FUN_015327,
FUN_004053,
FUN_003930,
FUN_012547,
FUN_003633,634-757
FUN_008044,
FUN_010442,
FUN_001736,
FUN_000988,"531-536,599-617"
FUN_003773,
FUN_012407,194-211
FUN_008295,
FUN_008104,
FUN_001676,
FUN_010502,
FUN_010693,
FUN_006387,
FUN_001975,
FUN_006016,
FUN_010990,
FUN_004282,836-839
FUN_003870,
FUN_004113,
FUN_015267,
FUN_009268,648-648
FUN_002489,
FUN_002718,
FUN_011569,
FUN_010906,
FUN_006311,
FUN_006080,
FUN_004214,
FUN_004185,1-1
FUN_008203,
FUN_008192,
FUN_012491,
FUN_003474,
FUN_010594,
FUN_010605,
FUN_001571,
FUN_016309,
FUN_016098,1-45
FUN_005178,
FUN_016249,
FUN_005038,
FUN_008343,
FUN_003534,
FUN_001431,
FUN_010745,
FUN_006251,"1388-1390,5562-5621"
FUN_010846,
FUN_004354,
FUN_002658,
FUN_011429,
FUN_010957,2097-2108
FUN_006340,
FUN_004245,
FUN_002749,
FUN_011538,
FUN_016358,
FUN_005129,
FUN_008252,
FUN_003425,5102-5216
FUN_010654,28-35
FUN_001520,
FUN_008312,
FUN_008083,
FUN_003565,"2256-2282,2286-2375"
FUN_001460,
FUN_010485,
FUN_010714,
FUN_016218,
FUN_016189,
FUN_005069,
FUN_002598,
FUN_002609,
FUN_011478,
FUN_006200,
FUN_006191,
FUN_010817,
FUN_004305,
FUN_004094,
FUN_003747,
FUN_012433,
FUN_008130,
FUN_001642,
FUN_010536,
FUN_011959,
FUN_006022,1173-1175
FUN_001941,
FUN_004127,1-3
FUN_003844,
FUN_015253,
FUN_001801,
FUN_006162,
FUN_015313,
FUN_003904,
FUN_004067,
FUN_011819,
FUN_003607,167-169
FUN_003596,1-1
FUN_008070,
FUN_010476,
FUN_001702,
FUN_001493,
FUN_003716,7-25
FUN_003487,
FUN_012462,
FUN_008161,
FUN_001613,
FUN_001582,
FUN_010567,
FUN_001910,
FUN_006073,114-132
FUN_003815,1764-1775
FUN_006133,
FUN_001850,
FUN_015342,
FUN_004036,
FUN_003955,
FUN_012522,86-91
FUN_003656,
FUN_008021,
FUN_010427,
FUN_001753,
FUN_011848,"1955-1956,2019-2025"
FUN_010229,"522-522,2128-2130"
FUN_003058,
FUN_005554,
FUN_007451,
FUN_016725,
FUN_000231,
FUN_011145,
FUN_016826,
FUN_002334,
FUN_009543,230-256
FUN_004638,
FUN_004778,
FUN_011394,
FUN_011005,
FUN_000371,
FUN_007983,15-38
FUN_002274,
FUN_005886,
FUN_009403,
FUN_009792,
FUN_009891,
FUN_005414,
FUN_005785,665-666
FUN_016665,1405-1455
FUN_007511,40-43
FUN_007680,
FUN_010369,1-2
FUN_003289,148-171
FUN_003118,
FUN_009980,
FUN_005505,
FUN_005694,
FUN_007400,
FUN_007791,"66-74,83-93,98-101,670-673,1362-1363,1427-1430"
FUN_016774,
FUN_010278,
FUN_003398,
FUN_003009,
FUN_004669,
FUN_000260,
FUN_007892,
FUN_016877,
FUN_011285,
FUN_011114,
FUN_002365,334-340
FUN_005997,1985-1985
FUN_009512,
FUN_009683,
FUN_011054,
FUN_000320,
FUN_002225,
FUN_009452,
FUN_004729,
FUN_010338,
FUN_003149,
FUN_005445,
FUN_016634,
FUN_007540,1836-1839
FUN_011276,
FUN_000102,1062-1085
FUN_007861,
FUN_000293,
FUN_009670,
FUN_002007,
FUN_005964,
FUN_002396,
FUN_004999,
FUN_005667,
FUN_009973,
FUN_016787,
FUN_016416,
FUN_007762,440-442
FUN_005727,
FUN_009833,
FUN_007622,
FUN_016556,
FUN_007921,
FUN_000042,
FUN_011336,
FUN_009730,
FUN_005824,
FUN_002147,
FUN_011227,"1313-1362,1695-1695"
FUN_007830,
FUN_000153,
FUN_009621,
FUN_005935,139-150
FUN_005636,
FUN_009922,
FUN_016447,
FUN_007733,
FUN_004888,781-790
FUN_009862,
FUN_007673,
FUN_016696,
FUN_016507,
FUN_000013,
FUN_007970,
FUN_000382,
FUN_011367,479-484
FUN_009761,"1-18,816-817"
FUN_002116,
FUN_005875,
FUN_002287,
FUN_008809,256-264
FUN_015469,
FUN_006618,538-540
FUN_006589,
FUN_011060,"224-232,338-340"
FUN_000085,
FUN_000314,
FUN_002180,1007-1007
FUN_002211,
FUN_009466,
FUN_005471,
FUN_016600,
FUN_016591,
FUN_007574,
FUN_001078,
FUN_012198,
FUN_012209,
FUN_001138,741-741
FUN_012349,
FUN_005531,
FUN_007434,
FUN_016740,
FUN_000254,
FUN_011120,
FUN_016843,
FUN_002351,
FUN_009526,
FUN_008949,
FUN_015529,
FUN_006758,319-426
FUN_011031,
FUN_000345,
FUN_002240,
FUN_009437,
FUN_008858,"1672-1779,2165-2277"
FUN_015438,
FUN_006649,
FUN_001029,
FUN_012258,
FUN_005420,
FUN_016651,
FUN_007525,
FUN_005560,
FUN_007465,
FUN_016711,
FUN_016480,
FUN_001169,
FUN_012089,
FUN_012318,
FUN_008918,
FUN_015578,
FUN_006709,
FUN_006498,
FUN_000194,
FUN_000205,
FUN_016812,
FUN_011171,
FUN_002091,343-351
FUN_002300,
FUN_009577,
FUN_005742,
FUN_009856,
FUN_007647,
FUN_016533,
FUN_008439,
FUN_015859,276-380
FUN_000027,
FUN_011353,5537-5537
FUN_009755,
FUN_005841,830-831
FUN_002122,
FUN_011213,
FUN_011182,
FUN_000167,37-39
FUN_007804,"640-640,2098-2098"
FUN_009584,
FUN_009615,"177-185,188-191"
FUN_002062,1103-1111
FUN_005901,
FUN_008579,
FUN_015919,
FUN_005593,
FUN_005602,
FUN_009916,
FUN_016473,
FUN_007496,
FUN_007707,"1-10,742-747"
FUN_008468,
FUN_015808,
FUN_005482,
FUN_005713,
FUN_009807,
FUN_007587,
FUN_007616,
FUN_016562,
FUN_000076,943-957
FUN_007915,
FUN_011302,
FUN_011093,147-149
FUN_009495,
FUN_009704,
FUN_002173,
FUN_005810,
FUN_011242,622-624
FUN_007855,
FUN_000136,535-583
FUN_009644,
FUN_005950,
FUN_002033,
FUN_005653,
FUN_009947,
FUN_016422,
FUN_007756,
FUN_008528,
FUN_015948,1019-1137
FUN_005830,814-819
FUN_002153,
FUN_009724,
FUN_011322,
FUN_007935,
FUN_000056,
FUN_016542,
FUN_007636,456-461
FUN_009827,
FUN_005733,2756-2758
FUN_015828,
FUN_008448,
FUN_015968,
FUN_008699,
FUN_008508,"425-425,1900-1905"
FUN_006888,
FUN_007776,"89-92,356-361"
FUN_016793,
FUN_016402,
FUN_009967,
FUN_005673,"1-3,585-593,985-990"
FUN_002013,1151-1151
FUN_002382,122-122
FUN_005970,
FUN_009664,
FUN_000116,
FUN_000287,
FUN_007875,
FUN_011262,500-502
FUN_002102,
FUN_002293,
FUN_005861,
FUN_009775,
FUN_011373,"1093-1098,2826-2834"
FUN_000007,
FUN_000396,
FUN_007964,
FUN_015879,
FUN_008788,
FUN_008419,
FUN_006999,
FUN_016682,
FUN_016513,
FUN_007667,
FUN_009876,
FUN_005762,
FUN_007727,
FUN_016453,
FUN_009936,
FUN_005622,
FUN_015939,
FUN_008559,
FUN_005921,
FUN_002042,
FUN_009635,
FUN_007824,
FUN_000147,
FUN_011233,"144-184,913-915"
FUN_007505,
FUN_007694,
FUN_016671,
FUN_005400,
FUN_005791,
FUN_009885,
FUN_012278,
FUN_001398,
FUN_001009,
FUN_006669,
FUN_015418,
FUN_015789,
FUN_008878,
FUN_009417,703-810
FUN_009786,
FUN_005892,
FUN_002260,
FUN_007997,641-651
FUN_000365,
FUN_011380,"118-133,142-149"
FUN_011011,
FUN_009557,
FUN_002320,
FUN_011151,
FUN_016832,
FUN_000225,
FUN_006729,
FUN_015558,
FUN_008938,
FUN_012338,
FUN_001149,
FUN_016731,
FUN_007445,"954-954,1025-1027"
FUN_005540,
FUN_012229,
FUN_001058,
FUN_007554,
FUN_016620,
FUN_005451,
FUN_009446,1-38
FUN_002231,
FUN_000334,"880-882,2406-2408"
FUN_011040,
FUN_006638,
FUN_015449,
FUN_008829,
FUN_006778,
FUN_015509,
FUN_015698,
FUN_008969,
FUN_009506,769-815
FUN_009697,
FUN_005983,
FUN_002371,
FUN_011291,
FUN_016863,
FUN_011100,
FUN_007886,2002-2007
FUN_000274,
FUN_016760,
FUN_007414,
FUN_007785,95-103
FUN_005511,
FUN_005680,
FUN_009994,
FUN_012369,
FUN_001289,"696-701,1108-1110"
FUN_001118,
FUN_007482,
FUN_007713,
FUN_016467,709-719
FUN_009902,"848-859,1133-1134,1140-1158"
FUN_005587,933-946
FUN_005616,
FUN_002076,
FUN_005915,
FUN_009590,
FUN_009601,
FUN_000173,
FUN_007810,1242-1244
FUN_011207,
FUN_011196,1374-1374
FUN_005855,
FUN_002136,474-592
FUN_009741,
FUN_011347,
FUN_007950,
FUN_000033,
FUN_016527,
FUN_007653,
FUN_009842,
FUN_005756,
FUN_007742,
FUN_016436,
FUN_009953,
FUN_005647,
FUN_005944,
FUN_002027,
FUN_009650,
FUN_007841,
FUN_000122,
FUN_011256,
FUN_002167,
FUN_005804,
FUN_009481,597-602
FUN_009710,
FUN_011316,
FUN_011087,"104-122,502-502"
FUN_000062,
FUN_007901,
FUN_016576,
FUN_007593,
FUN_007602,1175-1183
FUN_009813,
FUN_005496,
FUN_005707,
FUN_009532,
FUN_002345,
FUN_011134,
FUN_016857,
FUN_000240,
FUN_004649,
FUN_003029,
FUN_010258,172-174
FUN_016754,
FUN_007420,
FUN_005525,"1070-1070,1597-1632,1645-1653"
FUN_007560,
FUN_016614,
FUN_016585,
FUN_005465,
FUN_003169,
FUN_010089,
FUN_010318,
FUN_004709,
FUN_004498,
FUN_009472,"39-41,226-234,520-544"
FUN_002194,
FUN_002205,
FUN_000091,
FUN_000300,
FUN_011074,
FUN_004618,
FUN_004589,1356-1357
FUN_009563,
FUN_002085,9163-9207
FUN_002314,"1012-1014,1088-1096,4764-4853"
FUN_016806,
FUN_011165,
FUN_000180,
FUN_000211,
FUN_016705,
FUN_016494,
FUN_007471,"125-125,640-647"
FUN_005574,
FUN_003078,
FUN_010198,
FUN_010209,
FUN_003138,
FUN_010349,
FUN_007531,"13-15,384-389"
FUN_016645,
FUN_005434,
FUN_009423,
FUN_002254,
FUN_000351,
FUN_011025,
FUN_004758,330-330
FUN_004156,
FUN_003835,
FUN_006053,
FUN_001930,
FUN_010547,
FUN_001633,
FUN_008141,
FUN_012442,
FUN_003736,
FUN_002988,
FUN_011868,
FUN_001773,
FUN_010407,1045-1050
FUN_010796,
FUN_008390,
FUN_008001,
FUN_003676,
FUN_012502,
FUN_003975,
FUN_004387,
FUN_004016,
FUN_015362,
FUN_001870,
FUN_006282,
FUN_006113,
FUN_010895,
FUN_015273,275-313
FUN_003864,
FUN_004296,531-557
FUN_004107,
FUN_010984,
FUN_001961,
FUN_006393,
FUN_006002,692-706
FUN_002899,
FUN_011979,
FUN_010516,249-254
FUN_010687,
FUN_001662,
FUN_008281,
FUN_008110,
FUN_012413,
FUN_003767,396-404
FUN_001722,
FUN_010456,"576-576,1447-1482"
FUN_008050,
FUN_003627,
FUN_012553,
FUN_011839,
FUN_004047,1493-1501
FUN_003924,
FUN_015333,
FUN_006142,
FUN_001821,
FUN_001691,
FUN_001500,
FUN_010674,
FUN_003794,
FUN_003405,
FUN_008272,
FUN_005109,
FUN_005298,
FUN_016378,
FUN_011518,
FUN_002769,
FUN_004265,
FUN_003897,304-306
FUN_015280,
FUN_006360,499-504
FUN_001992,
FUN_010977,
FUN_004325,
FUN_010837,
FUN_006220,
FUN_011458,1793-1848
FUN_002629,1751-1756
FUN_005049,
FUN_016238,
FUN_010734,
FUN_001440,
FUN_003545,1746-1790
FUN_008332,303-304
FUN_005158,1960-1960
FUN_016329,
FUN_001551,
FUN_010625,
FUN_003454,
FUN_008223,
FUN_004234,
FUN_006331,
FUN_010926,
FUN_011549,
FUN_002738,
FUN_011798,2422-2430
FUN_011409,
FUN_002678,
FUN_015391,
FUN_004374,
FUN_003986,
FUN_010866,
FUN_006271,
FUN_001883,
FUN_010765,
FUN_001780,"1261-1290,2574-2576"
FUN_001411,
FUN_003685,518-541
FUN_003514,
FUN_008363,
FUN_005018,"3678-3686,4004-4012"
FUN_005389,
FUN_016269,516-517
FUN_001716,
FUN_001487,
FUN_010462,
FUN_008064,"938-948,1067-1069,1523-1523"
FUN_003613,
FUN_003582,
FUN_003910,
FUN_004073,
FUN_015307,
FUN_001815,
FUN_006176,630-640
FUN_009099,
FUN_009308,
FUN_009248,
FUN_015247,
FUN_004133,
FUN_003850,
FUN_006036,
FUN_001955,"1660-1665,2497-2508"
FUN_010522,
FUN_001656,
FUN_008124,3139-3141
FUN_012427,
FUN_003753,
FUN_001747,
FUN_010433,1343-1346
FUN_008035,
FUN_003642,479-481
FUN_012536,
FUN_009359,356-364
FUN_004022,
FUN_003941,
FUN_015356,
FUN_006127,132-135
FUN_001844,
FUN_003801,
FUN_004162,"2523-2558,3556-3558"
FUN_001904,
FUN_006067,
FUN_009188,
FUN_009219,"1144-1165,4599-4607"
FUN_010573,
FUN_001607,
FUN_001596,
FUN_008175,
FUN_012476,
FUN_003702,
FUN_003493,
FUN_004340,
FUN_010852,
FUN_006245,
FUN_000749,
FUN_007129,
FUN_010751,
FUN_001425,
FUN_003520,
FUN_008357,
FUN_001565,
FUN_010580,759-759
FUN_010611,1602-1602
FUN_003460,"5346-5348,6009-6014"
FUN_012485,
FUN_008217,
FUN_008186,
FUN_007069,
FUN_000598,
FUN_000609,414-416
FUN_004200,
FUN_004191,
FUN_006305,
FUN_006094,
FUN_010912,
FUN_000489,
FUN_000718,
FUN_004311,
FUN_004080,
FUN_010803,
FUN_006214,
FUN_006185,"1-27,1120-1209"
FUN_010491,
FUN_010700,112-112
FUN_001474,
FUN_003571,1-24
FUN_008306,
FUN_008097,
FUN_007178,
FUN_007038,
FUN_001534,
FUN_010640,
FUN_003431,
FUN_008246,
FUN_004251,
FUN_006354,
FUN_010943,
FUN_000658,
FUN_008256,
FUN_003421,
FUN_001524,
FUN_010650,
FUN_007028,
FUN_000648,
FUN_006344,
FUN_010953,
FUN_004241,
FUN_010813,
FUN_006195,
FUN_006204,
FUN_004090,
FUN_004301,3159-3285
FUN_000708,
FUN_000499,
FUN_007168,
FUN_008087,
FUN_008316,
FUN_003561,
FUN_010710,
FUN_010481,
FUN_001464,
FUN_007079,
FUN_008196,
FUN_008207,1042-1046
FUN_003470,
FUN_012495,
FUN_001575,
FUN_010601,"1655-1655,1658-1659"
FUN_010590,
FUN_006084,
FUN_006315,
FUN_010902,
FUN_004181,
FUN_004210,
FUN_000619,
FUN_000588,
FUN_000759,
FUN_010842,
FUN_006255,
FUN_004350,
FUN_008347,
FUN_003530,
FUN_010741,
FUN_001435,
FUN_007139,
FUN_009209,
FUN_009198,
FUN_006077,
FUN_001914,
FUN_004172,
FUN_003811,
FUN_012466,2317-2364
FUN_003483,297-314
FUN_003712,2282-2284
FUN_008165,
FUN_010563,
FUN_001586,1-6
FUN_001617,
FUN_003652,
FUN_012526,
FUN_008025,
FUN_001757,
FUN_010423,1-3
FUN_001854,
FUN_006137,
FUN_003951,
FUN_004032,
FUN_015346,
FUN_009349,
FUN_001945,
FUN_006026,
FUN_015257,
FUN_003840,
FUN_004123,
FUN_009258,1734-1757
FUN_012437,
FUN_003743,
FUN_008134,
FUN_010532,
FUN_001646,
FUN_003592,
FUN_003603,"112-112,192-194,341-343"
FUN_008074,
FUN_001497,"59-59,139-141"
FUN_001706,
FUN_010472,3170-3172
FUN_009318,
FUN_009089,1849-1860
FUN_006166,
FUN_001805,
FUN_004063,1258-1260
FUN_003900,
FUN_015317,
FUN_010876,
FUN_001893,
FUN_006261,
FUN_015381,
FUN_003996,
FUN_004364,
FUN_002668,
FUN_011419,
FUN_011788,
FUN_016279,
FUN_005399,
FUN_005008,509-510
FUN_008373,
FUN_003504,
FUN_003695,
FUN_010775,
FUN_001401,
FUN_001790,
FUN_008233,537-539
FUN_003444,
FUN_001541,
FUN_010635,
FUN_016339,
FUN_005148,
FUN_002728,
FUN_011559,
FUN_006321,
FUN_010936,
FUN_004224,"126-128,201-201"
FUN_002639,
FUN_011448,
FUN_010827,
FUN_006230,378-380
FUN_004335,
FUN_008322,
FUN_003555,
FUN_010724,
FUN_001450,45-45
FUN_016228,
FUN_005059,
FUN_016368,
FUN_005288,
FUN_005119,112-244
FUN_008262,
FUN_003415,232-307
FUN_003784,
FUN_001510,
FUN_001681,
FUN_010664,
FUN_001982,"1-8,119-121,6968-6969,9565-9570"
FUN_006370,
FUN_010967,
FUN_003887,
FUN_004275,242-358
FUN_015290,
FUN_002779,
FUN_011508,
FUN_011699,
FUN_011829,
FUN_003637,
FUN_012543,
FUN_008040,
FUN_001732,
FUN_010446,
FUN_001831,
FUN_006152,
FUN_003934,"1505-1513,1518-1550"
FUN_004057,
FUN_015323,"3784-3797,4624-4653"
FUN_010994,990-998
FUN_006012,3018-3023
FUN_006383,
FUN_001971,
FUN_015263,
FUN_004117,
FUN_004286,673-675
FUN_003874,
FUN_012403,
FUN_003777,
FUN_008100,
FUN_008291,
FUN_010697,
FUN_010506,
FUN_001672,1617-1619
FUN_011969,
FUN_002889,
FUN_003666,
FUN_012512,
FUN_008011,
FUN_008380,
FUN_001763,
FUN_010786,
FUN_010417,1102-1110
FUN_011878,
FUN_002998,
FUN_006103,
FUN_006292,
FUN_001860,36-37
FUN_010885,270-275
